item_id,restaurent_name,item_name,description,cuisine,category,is_morning,is_afternoon,is_evening,is_sunny,is_rainy,portion_size,price
1369,Spicia,Wok Fried Rice with Bacon and Egg (R),"Stir-fried rice with vegetables, bacon, and egg. Savory, served hot.",Asian,Main,0,1,1,1,0,Regular,950
1370,Spicia,Seafood Rice (R),"Rice with assorted seafood stir-fried in a tangy sauce. Medium spice, served hot.",Asian Seafood,Main,0,1,1,1,0,Regular,1280
1371,Spicia,Pineapple Rice,"Pineapple fried rice with cashew nuts, carrots, and sliced chicken. Sweet-savory, served hot.",Thai,Main,0,1,1,1,0,Regular,960
1372,Spicia,Spicy Thai Seafood Rice (S),"Assorted seafood fried rice, Thai style, spicy, served hot.",Thai,Main,0,1,1,1,0,Small,900
1373,Spicia,Spicy Thai Seafood Rice (R),"Assorted seafood fried rice, Thai style, spicy, served hot.",Thai,Main,0,1,1,1,0,Regular,1200
1374,Spicia,Steamed Rice - Premium Basmati (S),"Steamed premium basmati rice, light, neutral flavor, served hot.",Asian,Side,1,1,1,1,0,Small,330
1375,Spicia,Steamed Rice - Premium Basmati (R),"Steamed premium basmati rice, light, neutral flavor, served hot.",Asian,Side,1,1,1,1,0,Regular,470
1376,Spicia,Mixed Fried Rice (S),"Fried rice with a combination of seafood, chicken, beef, and pork. Savory, served hot.",Asian,Main,0,1,1,1,0,Small,850
1377,Spicia,Mixed Fried Rice (R),"Fried rice with a combination of seafood, chicken, beef, and pork. Savory, served hot.",Asian,Main,0,1,1,1,0,Regular,1050
1378,Spicia,Nasi Goreng,"Spicy rice mixed with prawns and chicken, served with a fried egg. Medium-heavy, served hot.",Indonesian,Main,0,1,1,1,0,Regular,1050
1379,Spicia,Mongolian Rice (S),"Stir-fried spicy rice with assorted meat, seafood, and vegetables. Medium spice, served hot.",Mongolian,Main,0,1,1,1,0,Small,850
1380,Spicia,Mongolian Rice (R),"Stir-fried spicy rice with assorted meat, seafood, and vegetables. Medium spice, served hot.",Mongolian,Main,0,1,1,1,0,Regular,1180
1381,Spicia,Savoury Rice,"Stir-fried butter rice with vegetables and meat. Mild flavor, served hot.",Asian,Main,0,1,1,1,0,Regular,800
1382,Spicia,Garlic Rice,"Garlic-flavored rice tossed with spring onions and sausages. Savory, aromatic, served hot.",Asian,Main,0,1,1,1,0,Regular,650
1383,Spicia,Spisia Special Kebab Rice,"Stir-fried yellow rice topped with chicken, beef, fish, or sausages in kebab style. Savory, served hot.",Asian,Main,0,1,1,1,0,Regular,1450
1384,Spicia,Vegetable Chop Suey Rice,"Rice topped with chop suey vegetables. Light-medium, vegetarian, served hot.",Asian,Main,0,1,1,1,0,Regular,900
1385,Spicia,Indonesian Fried Rice,"Fried rice mixed with prawns and dry chicken. Savory, served hot.",Indonesian,Main,0,1,1,1,0,Regular,1200
1386,Spicia,Thai Spicy Vegetable Rice (S),"Spicy stir-fried rice with vegetables, Thai style, served hot.",Thai,Main,0,1,1,1,0,Small,650
1387,Spicia,Thai Spicy Vegetable Rice (R),"Spicy stir-fried rice with vegetables, Thai style, served hot.",Thai,Main,0,1,1,1,0,Regular,840
1388,Spicia,Prawns in Red Chilli and Garlic Sauce (Small),"Stir fried prawns with garlic, chillies, tomato, and oyster sauce; medium-heavy, served hot, spicy and savory",Asian,Main,0,1,1,0,1,Small,1140
1389,Spicia,Prawns in Red Chilli and Garlic Sauce (Regular),"Stir fried prawns with garlic, chillies, tomato, and oyster sauce; medium-heavy, served hot, spicy and savory",Asian,Main,0,1,1,0,1,Regular,1380
1390,Spicia,Spicy Prawns (Small),"Stir fried prawns in a spicy sauce; medium-heavy, served hot, spicy",Asian,Main,0,1,1,0,1,Small,1140
1391,Spicia,Spicy Prawns (Regular),"Stir fried prawns in a spicy sauce; medium-heavy, served hot, spicy",Asian,Main,0,1,1,0,1,Regular,1380
1392,Spicia,Thai Chilli Prawns (Small),"Deep fried prawns in a hot/sweet Thai sauce; medium-heavy, sweet-spicy",Thai,Main,0,1,1,0,1,Small,1140
1393,Spicia,Thai Chilli Prawns (Regular),"Deep fried prawns in a hot/sweet Thai sauce; medium-heavy, sweet-spicy",Thai,Main,0,1,1,0,1,Regular,1380
1394,Spicia,Devilled Prawns (Small),"Stir fried prawns in a devilled sauce; spicy, savory, served hot",Sri Lankan,Main,0,1,1,0,1,Small,1140
1395,Spicia,Devilled Prawns (Regular),"Stir fried prawns in a devilled sauce; spicy, savory, served hot",Sri Lankan,Main,0,1,1,0,1,Regular,1380
1396,Spicia,Hot Garlic Prawns (Small),"Pan fried prawns in a hot garlic sauce; medium-heavy, spicy-garlicky",Asian,Main,0,1,1,0,1,Small,1140
1397,Spicia,Hot Garlic Prawns (Regular),"Pan fried prawns in a hot garlic sauce; medium-heavy, spicy-garlicky",Asian,Main,0,1,1,0,1,Regular,1380
1398,Spicia,Sweet and Sour Prawns (Small),"Batter fried prawns with sweet and sour sauce; medium, sweet-tangy",Chinese,Main,0,1,1,1,0,Small,1140
1399,Spicia,Sweet and Sour Prawns (Regular),"Batter fried prawns with sweet and sour sauce; medium, sweet-tangy",Chinese,Main,0,1,1,1,0,Regular,1380
1400,Spicia,Hot Batter Prawns (Small),"Deep fried prawns with bell pepper in chilli oil; medium-heavy, spicy",Asian,Main,0,1,1,0,1,Small,1140
1401,Spicia,Hot Batter Prawns (Regular),"Deep fried prawns with bell pepper in chilli oil; medium-heavy, spicy",Asian,Main,0,1,1,0,1,Regular,1380
1402,Spicia,Indonesian Prawns (Small),Prawns in Indonesian-style mild and sweet creamy curry,Indonesian,Main,0,1,1,1,0,Small,1140
1403,Spicia,Indonesian Prawns (Regular),Prawns in Indonesian-style mild and sweet creamy curry,Indonesian,Main,0,1,1,1,0,Regular,1380
1404,Spicia,Peanut Prawns (Small),"Battered fried prawns with chilli pieces, spring onions, topped with crunchy peanuts; medium-heavy, spicy",Asian,Main,0,1,1,0,1,Small,1140
1405,Spicia,Peanut Prawns (Regular),"Battered fried prawns with chilli pieces, spring onions, topped with crunchy peanuts; medium-heavy, spicy",Asian,Main,0,1,1,0,1,Regular,1380
1406,Spicia,Kang Kung Prawns (Small),"Stir fried prawns and kang kung in garlic-infused soya sauce; savory, mild",Asian,Main,0,1,1,1,0,Small,900
1407,Spicia,Kang Kung Prawns (Regular),"Stir fried prawns and kang kung in garlic-infused soya sauce; savory, mild",Asian,Main,0,1,1,1,0,Regular,1140
1408,Spicia,Prawns with White Garlic Sauce (Small),"Stir fried prawns with white garlic sauce; savory, mild",Asian,Main,0,1,1,1,0,Small,1140
1409,Spicia,Prawns with White Garlic Sauce (Regular),"Stir fried prawns with white garlic sauce; savory, mild",Asian,Main,0,1,1,1,0,Regular,1380
1410,Spicia,Black Pepper Prawns (Small),"Roasted prawns with black pepper soya sauce; medium-heavy, peppery",Asian,Main,0,1,1,0,1,Small,1140
1411,Spicia,Black Pepper Prawns (Regular),"Roasted prawns with black pepper soya sauce; medium-heavy, peppery",Asian,Main,0,1,1,0,1,Regular,1380
1412,Spicia,Singapore Chilli Prawns (Small),"Light batter fried prawns with spring onions, chilli sauce, and egg; spicy, savory",Singaporean,Main,0,1,1,0,1,Small,1140
1413,Spicia,Singapore Chilli Prawns (Regular),"Light batter fried prawns with spring onions, chilli sauce, and egg; spicy, savory",Singaporean,Main,0,1,1,0,1,Regular,1380
1414,Spicia,China Prawns (Small),Chinese-style prawns in savory sauce,Chinese,Main,0,1,1,1,0,Small,1140
1415,Spicia,China Prawns (Regular),Chinese-style prawns in savory sauce,Chinese,Main,0,1,1,1,0,Regular,1180
1416,Spicia,Prawns with Spinach (Small),Stir fried prawns with spinach; mild savory flavor,Asian,Main,0,1,1,1,0,Small,900
1417,Spicia,Prawns with Spinach (Regular),Stir fried prawns with spinach; mild savory flavor,Asian,Main,0,1,1,1,0,Regular,1140
1418,Spicia,Chilli Crab,"Spicy crab dish with chillies; served hot, savory",Asian,Main,0,1,1,0,1,400g min,420
1419,Spicia,Fried Crab in Ginger and Garlic Sauce,Crab fried with ginger and garlic; savory and aromatic,Asian,Main,0,1,1,1,0,400g min,420
1420,Spicia,Sri Lankan Crab Curry,"Traditional Sri Lankan crab curry; spicy, coconut-based",Sri Lankan,Main,0,1,1,0,1,400g min,420
1421,Spicia,Pepper Crab,"Crab cooked in pepper sauce; spicy, savory",Asian,Main,0,1,1,0,1,400g min,420
1422,Spicia,Roast chicken in mushroom sauce (S),"Roasted chicken with oyster mushrooms in black mushroom sauce; savory, served hot",Global,Main,0,1,1,0,1,Small,820
1423,Spicia,Roast chicken in mushroom sauce (R),"Roasted chicken with oyster mushrooms in black mushroom sauce; savory, served hot",Global,Main,0,1,1,0,1,Regular,1230
1424,Spicia,Spicy chicken (S),Sliced chicken in a spicy sauce; hot and bold flavor,Global,Main,0,1,1,1,0,Small,820
1425,Spicia,Spicy chicken (R),Sliced chicken in a spicy sauce; hot and bold flavor,Global,Main,0,1,1,1,0,Regular,940
1426,Spicia,Devilled chicken (S),"Fried chicken with chili and tomato sauce; spicy, tangy",Global,Main,0,1,1,1,0,Small,820
1427,Spicia,Devilled chicken (R),"Fried chicken with chili and tomato sauce; spicy, tangy",Global,Main,0,1,1,1,0,Regular,1230
1428,Spicia,Dry red chilli chicken (S),"Chicken with dry chili and celery; hot, aromatic",Asian,Main,0,1,1,1,0,Small,700
1429,Spicia,Dry red chilli chicken (R),"Chicken with dry chili and celery; hot, aromatic",Asian,Main,0,1,1,1,0,Regular,920
1430,Spicia,Diced chicken with cashew nuts (S),Diced chicken and cashew nuts in oyster sauce; mild nutty flavor,Asian,Main,0,1,1,0,1,Small,750
1431,Spicia,Diced chicken with cashew nuts (R),Diced chicken and cashew nuts in oyster sauce; mild nutty flavor,Asian,Main,0,1,1,0,1,Regular,920
1432,Spicia,Lemon chicken (S),Deep fried chicken strips in orange and lemon sauce; tangy and sweet,Asian,Main,0,1,1,0,1,Small,700
1433,Spicia,Lemon chicken (R),Deep fried chicken strips in orange and lemon sauce; tangy and sweet,Asian,Main,0,1,1,0,1,Regular,920
1434,Spicia,Sweet and sour chicken (S),Batter fried chicken in sweet and sour sauce; balanced flavor,Asian,Main,0,1,1,0,1,Small,800
1435,Spicia,Sweet and sour chicken (R),Batter fried chicken in sweet and sour sauce; balanced flavor,Asian,Main,0,1,1,0,1,Regular,980
1436,Spicia,Hot garlic chicken (S),Pan fried sliced chicken in hot garlic sauce; garlicky and spicy,Asian,Main,0,1,1,1,0,Small,700
1437,Spicia,Hot garlic chicken (R),Pan fried sliced chicken in hot garlic sauce; garlicky and spicy,Asian,Main,0,1,1,1,0,Regular,920
1438,Spicia,Hot batter chicken (S),Deep fried chicken strips with bell pepper in chili oil; crispy and spicy,Asian,Main,0,1,1,1,0,Small,740
1439,Spicia,Hot batter chicken (R),Deep fried chicken strips with bell pepper in chili oil; crispy and spicy,Asian,Main,0,1,1,1,0,Regular,940
1440,Spicia,Chilli chicken with cashew nuts (S),"Chicken in spicy thick sauce with carrots, red chilies, roasted cashew nuts",Asian,Main,0,1,1,1,0,Small,750
1441,Spicia,Chilli chicken with cashew nuts (R),"Chicken in spicy thick sauce with carrots, red chilies, roasted cashew nuts",Asian,Main,0,1,1,1,0,Regular,940
1442,Spicia,Manchurian chicken (S),Light batter fried chicken in hot & sweet tamarind sauce topped with coriander,Indonesian,Main,0,1,1,1,0,Small,700
1443,Spicia,Manchurian chicken (R),Light batter fried chicken in hot & sweet tamarind sauce topped with coriander,Indonesian,Main,0,1,1,1,0,Regular,940
1444,Spicia,Pepper chicken (S),Roasted chicken in black pepper soya sauce with capsicum and onion rings,Asian,Main,0,1,1,1,0,Small,990
1445,Spicia,Pepper chicken (R),Roasted chicken in black pepper soya sauce with capsicum and onion rings,Asian,Main,0,1,1,1,0,Regular,1230
1446,Spicia,Indonesian chicken (S),Chicken in Indonesian style mild sweet creamy curry,Indonesian,Main,0,1,1,0,1,Small,700
1447,Spicia,Indonesian chicken (R),Chicken in Indonesian style mild sweet creamy curry,Indonesian,Main,0,1,1,0,1,Regular,920
1448,Spicia,Kang kung chicken (S),Stir fried chicken and kang kung in garlic infused soya sauce,Asian,Main,0,1,1,0,1,Small,560
1449,Spicia,Kang kung chicken (R),Stir fried chicken and kang kung in garlic infused soya sauce,Asian,Main,0,1,1,0,1,Regular,760
1450,Spicia,Chicken bistu (S),Deep fried chicken with oyster and soya sauce,Asian,Main,0,1,1,0,1,Small,990
1451,Spicia,Chicken bistu (R),Deep fried chicken with oyster and soya sauce,Asian,Main,0,1,1,0,1,Regular,1230
1452,Spicia,Chicken drumsticks (S),Butter fried drumsticks with hot garlic sauce,Asian,Main,0,1,1,1,0,Small,700
1453,Spicia,Chicken drumsticks (R),Butter fried drumsticks with hot garlic sauce,Asian,Main,0,1,1,1,0,Regular,920
1454,Spicia,Fried chicken with onion salad (S),Deep fried chicken strips with tangy onion salad,Asian,Main,0,1,1,0,1,Small,690
1455,Spicia,Fried chicken with onion salad (R),Deep fried chicken strips with tangy onion salad,Asian,Main,0,1,1,0,1,Regular,890
1456,Spicia,Peanut chicken,"Chicken cooked with peanut flavor; nutty, savory",Asian,Main,0,1,1,0,1,-,860
1457,Spicia,China chicken (S),Chinese-style chicken preparation,Chinese,Main,0,1,1,0,1,Small,780
1458,Spicia,China chicken (R),Chinese-style chicken preparation,Chinese,Main,0,1,1,0,1,Regular,950
1459,Spicia,Singapore Chilli Fish (S),"Light batter fried fish with spring onions, chilli sauce and egg. Served hot, mildly spicy with a crispy texture and tangy notes.",Singaporean,Main,0,1,1,1,0,Small,810
1460,Spicia,Singapore Chilli Fish (R),"Light batter fried fish with spring onions, chilli sauce and egg. Served hot, mildly spicy with a crispy texture and tangy notes.",Singaporean,Main,0,1,1,1,0,Regular,1040
1461,Spicia,Thai Style Fish (S),"Light batter fried fish with a Thai touch served in coconut cream with kaffir leaves. Creamy and aromatic, medium spice.",Thai,Main,0,1,1,1,0,Small,720
1462,Spicia,Thai Style Fish (R),"Light batter fried fish with a Thai touch served in coconut cream with kaffir leaves. Creamy and aromatic, medium spice.",Thai,Main,0,1,1,1,0,Regular,1000
1463,Spicia,Sweet and Sour Fish (S),"Batter fried fish with a sweet and sour sauce. Balanced flavour, served hot.",Asian,Main,0,1,1,1,0,Small,720
1464,Spicia,Sweet and Sour Fish (R),"Batter fried fish with a sweet and sour sauce. Balanced flavour, served hot.",Asian,Main,0,1,1,1,0,Regular,1000
1465,Spicia,Hot Batter Fish (S),"Deep fried fish strips with bell pepper in chilli oil. Crispy, hot and spicy.",Asian,Main,0,1,1,1,0,Small,810
1466,Spicia,Hot Batter Fish (R),"Deep fried fish strips with bell pepper in chilli oil. Crispy, hot and spicy.",Asian,Main,0,1,1,1,0,Regular,1020
1467,Spicia,Spicy Fish (S),"Batter fried fish in a spicy sauce. Medium-heavy, served hot.",Asian,Main,0,1,1,1,0,Small,720
1468,Spicia,Spicy Fish (R),"Batter fried fish in a spicy sauce. Medium-heavy, served hot.",Asian,Main,0,1,1,1,0,Regular,1020
1469,Spicia,Devilled Fish (S),"Fried fish with chilli and tomato sauce. Spicy and tangy, served hot.",Sri Lankan,Main,0,1,1,1,0,Small,800
1470,Spicia,Devilled Fish (R),"Fried fish with chilli and tomato sauce. Spicy and tangy, served hot.",Sri Lankan,Main,0,1,1,1,0,Regular,1020
1471,Spicia,Fish Bistu (S),"Deep fried fish with oyster and soya sauce. Savoury, slightly salty, served hot.",Asian,Main,0,1,1,1,0,Small,720
1472,Spicia,Fish Bistu (R),"Deep fried fish with oyster and soya sauce. Savoury, slightly salty, served hot.",Asian,Main,0,1,1,1,0,Regular,1000
1473,Spicia,Crispy Fish (S),"Deep fried fish with hot sauce. Crispy texture, spicy flavour.",Asian,Main,0,1,1,1,0,Small,660
1474,Spicia,Crispy Fish (R),"Deep fried fish with hot sauce. Crispy texture, spicy flavour.",Asian,Main,0,1,1,1,0,Regular,950
1475,Spicia,Pepper Fish (S),"Roasted fish in a black pepper soya sauce. Peppery, savoury, hot served.",Asian,Main,0,1,1,1,0,Small,800
1476,Spicia,Pepper Fish (R),"Roasted fish in a black pepper soya sauce. Peppery, savoury, hot served.",Asian,Main,0,1,1,1,0,Regular,1110
1477,Spicia,Hot Garlic Fish (S),"Pan fried sliced fish in a hot garlic sauce. Savoury, aromatic, spicy.",Asian,Main,0,1,1,1,0,Small,800
1478,Spicia,Hot Garlic Fish (R),"Pan fried sliced fish in a hot garlic sauce. Savoury, aromatic, spicy.",Asian,Main,0,1,1,1,0,Regular,1100
1479,Spicia,Deep Fried Fish with Onion Salad (S),Deep fried fish slices served with a tangy onion salad. Crispy and refreshing combination.,Asian,Main,0,1,1,1,0,Small,720
1480,Spicia,Deep Fried Fish with Onion Salad (R),Deep fried fish slices served with a tangy onion salad. Crispy and refreshing combination.,Asian,Main,0,1,1,1,0,Regular,940
1481,Spicia,Black Pepper Fish – Roasted (S),"Roasted fish with black pepper in soya sauce. Peppery, savoury, served hot.",Asian,Main,0,1,1,1,0,Small,800
1482,Spicia,Black Pepper Fish – Roasted (R),"Roasted fish with black pepper in soya sauce. Peppery, savoury, served hot.",Asian,Main,0,1,1,1,0,Regular,1010
1483,Spicia,Vanilla milkshake,"Creamy, sweet, cold vanilla-flavored milkshake",International,Beverage,1,1,1,1,0,-,360
